gene_id	colors
Manes.08G083100.v8.1	grey
Manes.08G083200.v8.1	black
Manes.08G083400.v8.1	grey
Manes.08G083500.v8.1	grey
Manes.08G083700.v8.1	blue
Manes.08G083800.v8.1	grey
Manes.08G084011.v8.1	grey
Manes.08G084200.v8.1	grey
Manes.08G086700.v8.1	grey
Manes.08G086800.v8.1	grey
Manes.08G086900.v8.1	yellow
Manes.08G087100.v8.1	turquoise
Manes.08G087200.v8.1	blue
Manes.08G087300.v8.1	yellow
Manes.08G087500.v8.1	grey
Manes.08G087700.v8.1	turquoise
Manes.08G087800.v8.1	brown
Manes.08G087900.v8.1	turquoise
Manes.08G088111.v8.1	turquoise
Manes.08G089800.v8.1	brown
Manes.08G089100.v8.1	turquoise
Manes.08G089250.v8.1	grey
Manes.08G089400.v8.1	grey
Manes.08G090700.v8.1	turquoise
Manes.08G090600.v8.1	grey
Manes.08G091100.v8.1	blue
Manes.08G091200.v8.1	turquoise
Manes.08G091400.v8.1	grey
Manes.08G091500.v8.1	brown
Manes.08G091600.v8.1	grey
Manes.08G091800.v8.1	blue
Manes.08G092000.v8.1	grey
Manes.08G092100.v8.1	turquoise
Manes.08G092200.v8.1	green
Manes.08G092300.v8.1	purple
Manes.08G092400.v8.1	grey
Manes.08G092600.v8.1	grey
Manes.08G092800.v8.1	brown
Manes.08G092900.v8.1	grey
Manes.08G093000.v8.1	brown
Manes.08G093100.v8.1	turquoise
Manes.08G093200.v8.1	blue
Manes.08G093500.v8.1	turquoise
Manes.08G093600.v8.1	grey
Manes.08G093611.v8.1	grey
Manes.08G093700.v8.1	turquoise
Manes.08G093900.v8.1	grey
Manes.08G094100.v8.1	turquoise
Manes.08G094200.v8.1	grey
Manes.08G094300.v8.1	turquoise
Manes.08G094400.v8.1	lightcyan
Manes.08G094900.v8.1	salmon
Manes.08G095000.v8.1	turquoise
Manes.08G095200.v8.1	grey
Manes.08G095300.v8.1	grey
Manes.08G095600.v8.1	pink
Manes.08G095800.v8.1	turquoise
Manes.08G095901.v8.1	grey
Manes.08G096000.v8.1	grey
Manes.08G096100.v8.1	turquoise
Manes.08G096300.v8.1	grey
Manes.08G096600.v8.1	blue
Manes.08G096900.v8.1	yellow
Manes.08G097000.v8.1	yellow
Manes.08G097100.v8.1	turquoise
Manes.08G097200.v8.1	grey
Manes.08G097600.v8.1	red
Manes.08G097700.v8.1	yellow
Manes.08G097800.v8.1	turquoise
Manes.08G097900.v8.1	pink
Manes.08G098100.v8.1	red
Manes.08G098200.v8.1	yellow
Manes.08G098400.v8.1	turquoise
Manes.08G099000.v8.1	brown
Manes.08G099300.v8.1	turquoise
Manes.08G100200.v8.1	turquoise
Manes.08G100400.v8.1	lightcyan
Manes.08G100500.v8.1	grey
Manes.08G100600.v8.1	grey
Manes.08G100700.v8.1	brown
Manes.08G100800.v8.1	grey
Manes.08G100900.v8.1	blue
Manes.08G101000.v8.1	grey
Manes.08G101100.v8.1	brown
Manes.08G101200.v8.1	grey
Manes.08G101300.v8.1	grey
Manes.08G101500.v8.1	black
Manes.08G101600.v8.1	grey
Manes.08G101700.v8.1	turquoise
Manes.08G101800.v8.1	turquoise
Manes.08G101900.v8.1	blue
Manes.08G102000.v8.1	turquoise
Manes.08G102200.v8.1	brown
Manes.08G102400.v8.1	grey
Manes.08G102500.v8.1	grey
Manes.08G102600.v8.1	blue
Manes.08G102800.v8.1	grey
Manes.08G103000.v8.1	tan
Manes.08G103100.v8.1	grey
Manes.08G103200.v8.1	turquoise
Manes.08G103500.v8.1	turquoise
Manes.08G103600.v8.1	grey
Manes.08G103700.v8.1	purple
Manes.08G103800.v8.1	turquoise
Manes.08G103850.v8.1	turquoise
Manes.08G103900.v8.1	grey
Manes.08G104100.v8.1	grey
Manes.08G104500.v8.1	black
Manes.08G104600.v8.1	turquoise
Manes.08G104700.v8.1	grey
Manes.08G104900.v8.1	red
Manes.08G105000.v8.1	turquoise
Manes.08G105100.v8.1	brown
Manes.08G105200.v8.1	turquoise
Manes.08G105300.v8.1	grey
Manes.08G105400.v8.1	turquoise
Manes.08G105600.v8.1	grey
Manes.08G105800.v8.1	turquoise
Manes.08G105922.v8.1	grey
Manes.08G106200.v8.1	grey
Manes.08G106300.v8.1	turquoise
Manes.08G106400.v8.1	grey
Manes.08G106500.v8.1	turquoise
Manes.08G106600.v8.1	turquoise
Manes.08G106800.v8.1	brown
Manes.08G106900.v8.1	brown
Manes.08G107000.v8.1	grey
Manes.08G107100.v8.1	grey
Manes.08G107150.v8.1	grey
Manes.08G107200.v8.1	grey
Manes.08G107500.v8.1	grey
Manes.08G107600.v8.1	turquoise
Manes.08G107700.v8.1	turquoise
Manes.08G107800.v8.1	turquoise
Manes.08G107900.v8.1	grey
Manes.08G108000.v8.1	grey
Manes.08G108100.v8.1	grey
Manes.08G108200.v8.1	black
Manes.08G108300.v8.1	grey
Manes.08G108500.v8.1	yellow
Manes.08G108700.v8.1	turquoise
Manes.08G108800.v8.1	brown
Manes.08G109000.v8.1	grey
Manes.08G109100.v8.1	turquoise
Manes.08G109300.v8.1	grey
Manes.08G109500.v8.1	blue
Manes.08G109600.v8.1	grey
Manes.08G109700.v8.1	grey
Manes.08G110000.v8.1	blue
Manes.08G110100.v8.1	blue
Manes.08G110200.v8.1	turquoise
Manes.08G110500.v8.1	turquoise
Manes.08G110550.v8.1	blue
Manes.08G110600.v8.1	grey
Manes.08G110700.v8.1	grey
Manes.08G110850.v8.1	turquoise
Manes.08G111300.v8.1	turquoise
Manes.08G111500.v8.1	turquoise
Manes.08G111700.v8.1	yellow
Manes.08G111800.v8.1	grey
Manes.08G111900.v8.1	grey
Manes.08G112000.v8.1	blue
Manes.08G112100.v8.1	blue
Manes.08G112200.v8.1	blue
Manes.08G112500.v8.1	grey
Manes.08G112600.v8.1	turquoise
Manes.08G112700.v8.1	turquoise
Manes.08G112800.v8.1	magenta
Manes.08G112901.v8.1	brown
Manes.08G113000.v8.1	red
Manes.08G113100.v8.1	blue
Manes.08G113300.v8.1	turquoise
Manes.08G113400.v8.1	turquoise
Manes.08G113500.v8.1	turquoise
Manes.08G113700.v8.1	turquoise
Manes.08G114000.v8.1	turquoise
Manes.08G114400.v8.1	grey
Manes.08G114500.v8.1	grey
Manes.08G114600.v8.1	grey
Manes.08G114700.v8.1	turquoise
Manes.08G114800.v8.1	turquoise
Manes.08G115000.v8.1	grey
Manes.08G115100.v8.1	grey
Manes.08G115200.v8.1	turquoise
Manes.08G115600.v8.1	turquoise
Manes.08G115900.v8.1	turquoise
Manes.08G116100.v8.1	yellow
Manes.08G116400.v8.1	grey
Manes.08G116500.v8.1	grey
Manes.08G116600.v8.1	grey
Manes.08G116611.v8.1	grey
Manes.08G116800.v8.1	turquoise
Manes.08G116900.v8.1	pink
Manes.08G117000.v8.1	blue
Manes.08G117100.v8.1	blue
Manes.08G117200.v8.1	blue
Manes.08G117300.v8.1	blue
Manes.08G117400.v8.1	grey
Manes.08G117500.v8.1	tan
Manes.08G117600.v8.1	turquoise
Manes.08G117700.v8.1	blue
Manes.08G117800.v8.1	grey
Manes.08G118100.v8.1	grey
Manes.08G118300.v8.1	yellow
Manes.08G118400.v8.1	grey
Manes.08G118500.v8.1	turquoise
Manes.08G118600.v8.1	green
Manes.08G118700.v8.1	tan
Manes.08G118800.v8.1	grey
Manes.08G119000.v8.1	turquoise
Manes.08G119100.v8.1	grey
Manes.08G119200.v8.1	magenta
Manes.08G119300.v8.1	turquoise
Manes.08G119400.v8.1	blue
Manes.08G119500.v8.1	turquoise
Manes.08G119600.v8.1	brown
Manes.08G119700.v8.1	grey
Manes.08G119900.v8.1	red
Manes.08G120000.v8.1	turquoise
Manes.08G120100.v8.1	green
Manes.08G120200.v8.1	grey
Manes.08G120300.v8.1	grey
Manes.08G120400.v8.1	grey
Manes.08G120500.v8.1	turquoise
Manes.08G120600.v8.1	turquoise
Manes.08G120700.v8.1	turquoise
Manes.08G120900.v8.1	turquoise
Manes.08G121100.v8.1	yellow
Manes.08G121200.v8.1	turquoise
Manes.08G121301.v8.1	turquoise
Manes.08G121400.v8.1	turquoise
Manes.08G121600.v8.1	turquoise
Manes.08G122200.v8.1	grey
Manes.08G122300.v8.1	grey
Manes.08G122400.v8.1	grey
Manes.08G122500.v8.1	blue
Manes.08G122600.v8.1	blue
Manes.08G122700.v8.1	blue
Manes.08G122800.v8.1	brown
Manes.08G123100.v8.1	brown
Manes.08G123200.v8.1	brown
Manes.08G123500.v8.1	black
Manes.08G123600.v8.1	brown
Manes.08G123700.v8.1	blue
Manes.08G124000.v8.1	red
Manes.08G124100.v8.1	turquoise
Manes.08G124200.v8.1	grey
Manes.08G124500.v8.1	grey
Manes.08G124600.v8.1	grey
Manes.08G124700.v8.1	blue
Manes.08G124800.v8.1	blue
Manes.08G124900.v8.1	blue
Manes.08G125000.v8.1	red
Manes.08G125300.v8.1	grey
Manes.08G125400.v8.1	turquoise
Manes.08G125500.v8.1	turquoise
Manes.08G125600.v8.1	yellow
Manes.08G125700.v8.1	black
Manes.08G125800.v8.1	turquoise
Manes.08G126000.v8.1	grey
Manes.08G126100.v8.1	grey
Manes.08G126500.v8.1	black
Manes.08G126700.v8.1	turquoise
Manes.08G127100.v8.1	blue
Manes.08G127200.v8.1	grey
Manes.08G127300.v8.1	turquoise
Manes.08G127400.v8.1	turquoise
Manes.08G127600.v8.1	turquoise
Manes.08G127700.v8.1	yellow
Manes.08G127800.v8.1	yellow
Manes.08G127900.v8.1	yellow
Manes.08G128000.v8.1	grey
Manes.08G128100.v8.1	red
Manes.08G128200.v8.1	greenyellow
Manes.08G128400.v8.1	grey
Manes.08G128600.v8.1	turquoise
Manes.08G128700.v8.1	turquoise
Manes.08G132100.v8.1	turquoise
Manes.08G132300.v8.1	grey
Manes.08G132600.v8.1	turquoise
Manes.08G132900.v8.1	turquoise
Manes.08G133000.v8.1	salmon
Manes.08G133100.v8.1	turquoise
Manes.08G133200.v8.1	turquoise
Manes.08G133300.v8.1	turquoise
Manes.08G133500.v8.1	grey
Manes.08G133600.v8.1	grey
Manes.08G133800.v8.1	turquoise
Manes.08G133811.v8.1	turquoise
Manes.08G134300.v8.1	grey
Manes.08G134400.v8.1	black
Manes.08G134500.v8.1	green
Manes.08G134600.v8.1	grey
Manes.08G134700.v8.1	grey
Manes.08G135000.v8.1	turquoise
Manes.08G135100.v8.1	turquoise
Manes.08G135600.v8.1	turquoise
Manes.08G135700.v8.1	yellow
Manes.08G135900.v8.1	turquoise
Manes.08G136000.v8.1	turquoise
Manes.08G136200.v8.1	turquoise
Manes.08G136300.v8.1	turquoise
Manes.08G136400.v8.1	red
Manes.08G136500.v8.1	grey
Manes.08G136600.v8.1	grey
Manes.08G136700.v8.1	turquoise
Manes.08G136800.v8.1	turquoise
Manes.08G136850.v8.1	grey
Manes.08G136900.v8.1	brown
Manes.08G137200.v8.1	grey
Manes.08G137300.v8.1	grey
Manes.08G137400.v8.1	grey
Manes.08G137500.v8.1	yellow
Manes.08G137600.v8.1	yellow
Manes.08G137900.v8.1	purple
Manes.08G138000.v8.1	grey
Manes.08G138200.v8.1	grey
Manes.08G138300.v8.1	grey
Manes.08G138800.v8.1	grey
Manes.08G139000.v8.1	red
Manes.08G139200.v8.1	grey
Manes.08G139400.v8.1	blue
Manes.08G139500.v8.1	turquoise
Manes.08G139600.v8.1	yellow
Manes.08G139700.v8.1	blue
Manes.08G139800.v8.1	blue
Manes.08G139900.v8.1	grey
Manes.08G140000.v8.1	grey
Manes.08G140100.v8.1	turquoise
Manes.08G140200.v8.1	grey
Manes.08G140300.v8.1	grey
Manes.08G140800.v8.1	turquoise
Manes.08G140900.v8.1	grey
Manes.08G141001.v8.1	lightcyan
Manes.08G141100.v8.1	grey
Manes.08G141200.v8.1	turquoise
Manes.08G141300.v8.1	turquoise
Manes.08G141400.v8.1	turquoise
Manes.08G141500.v8.1	grey
Manes.08G141600.v8.1	grey
Manes.08G141900.v8.1	turquoise
Manes.08G142100.v8.1	grey
Manes.08G142200.v8.1	yellow
Manes.08G142300.v8.1	brown
Manes.08G142700.v8.1	grey
Manes.08G142800.v8.1	blue
Manes.08G142925.v8.1	grey
Manes.08G142900.v8.1	grey
Manes.08G146901.v8.1	grey
Manes.08G147000.v8.1	grey
Manes.08G147100.v8.1	grey
Manes.08G147400.v8.1	turquoise
Manes.08G147700.v8.1	grey
Manes.08G147800.v8.1	cyan
Manes.08G147900.v8.1	green
Manes.08G148000.v8.1	yellow
Manes.08G148100.v8.1	grey
Manes.08G148200.v8.1	grey
Manes.08G148300.v8.1	turquoise
Manes.08G148700.v8.1	grey
Manes.08G148900.v8.1	turquoise
Manes.08G149000.v8.1	lightcyan
Manes.08G149100.v8.1	blue
Manes.08G149200.v8.1	grey
Manes.08G149300.v8.1	brown
Manes.08G149400.v8.1	blue
Manes.08G149800.v8.1	grey
Manes.08G149900.v8.1	turquoise
Manes.08G150000.v8.1	grey
Manes.08G150100.v8.1	brown
Manes.08G143700.v8.1	red
Manes.08G143900.v8.1	green
Manes.08G144000.v8.1	blue
Manes.08G144100.v8.1	grey
Manes.08G144300.v8.1	grey
Manes.08G144800.v8.1	turquoise
Manes.08G144900.v8.1	turquoise
Manes.08G145100.v8.1	turquoise
Manes.08G145200.v8.1	grey
Manes.08G145300.v8.1	grey
Manes.08G145700.v8.1	turquoise
Manes.08G145800.v8.1	turquoise
Manes.08G145900.v8.1	grey
Manes.08G146100.v8.1	red
Manes.08G146300.v8.1	grey
Manes.08G154800.v8.1	turquoise
Manes.08G154700.v8.1	blue
Manes.08G154500.v8.1	grey
Manes.08G154300.v8.1	turquoise
Manes.08G154200.v8.1	grey
Manes.08G154000.v8.1	turquoise
Manes.08G153900.v8.1	black
Manes.08G153800.v8.1	blue
Manes.08G153700.v8.1	turquoise
Manes.08G153200.v8.1	grey
Manes.08G153100.v8.1	blue
Manes.08G153000.v8.1	brown
Manes.08G152900.v8.1	grey
Manes.08G152800.v8.1	blue
Manes.08G152600.v8.1	brown
Manes.08G152300.v8.1	turquoise
Manes.08G152200.v8.1	grey
Manes.08G152100.v8.1	grey
Manes.08G151800.v8.1	turquoise
Manes.08G151700.v8.1	salmon
Manes.08G151600.v8.1	grey
Manes.08G151500.v8.1	purple
Manes.08G151400.v8.1	grey
Manes.08G151200.v8.1	grey
Manes.08G150800.v8.1	blue
Manes.08G150600.v8.1	yellow
Manes.08G150500.v8.1	turquoise
Manes.08G150400.v8.1	grey
Manes.08G155500.v8.1	turquoise
Manes.08G155600.v8.1	blue
Manes.08G155700.v8.1	turquoise
Manes.08G155800.v8.1	blue
Manes.08G155900.v8.1	turquoise
Manes.08G156000.v8.1	grey
Manes.08G156200.v8.1	yellow
Manes.08G156300.v8.1	turquoise
Manes.08G156400.v8.1	blue
Manes.08G156500.v8.1	turquoise
Manes.08G156700.v8.1	turquoise
Manes.08G156800.v8.1	turquoise
Manes.08G157000.v8.1	blue
Manes.08G157100.v8.1	grey
Manes.08G157200.v8.1	grey
Manes.08G157300.v8.1	grey
Manes.08G157600.v8.1	red
Manes.08G157700.v8.1	yellow
Manes.08G157800.v8.1	turquoise
Manes.08G157900.v8.1	grey
Manes.08G158100.v8.1	grey
Manes.08G158200.v8.1	black
Manes.08G158300.v8.1	turquoise
Manes.08G158500.v8.1	blue
Manes.08G158900.v8.1	black
Manes.08G159200.v8.1	turquoise
Manes.08G159400.v8.1	turquoise
Manes.08G159500.v8.1	turquoise
Manes.08G159600.v8.1	turquoise
Manes.08G159650.v8.1	grey
Manes.08G159700.v8.1	grey
Manes.08G159750.v8.1	grey
Manes.08G159800.v8.1	grey
Manes.08G159900.v8.1	grey
Manes.08G160100.v8.1	green
Manes.08G160111.v8.1	grey
Manes.08G160200.v8.1	turquoise
Manes.08G160300.v8.1	black
Manes.08G160400.v8.1	turquoise
Manes.08G160500.v8.1	brown
Manes.08G160700.v8.1	grey
Manes.08G160800.v8.1	brown
Manes.08G160900.v8.1	turquoise
Manes.08G161000.v8.1	grey
Manes.08G161100.v8.1	turquoise
Manes.08G161240.v8.1	salmon
Manes.08G161520.v8.1	black
Manes.08G161700.v8.1	grey
Manes.08G161900.v8.1	blue
Manes.08G162000.v8.1	turquoise
Manes.08G162200.v8.1	turquoise
Manes.08G162300.v8.1	turquoise
Manes.08G162401.v8.1	pink
Manes.08G162600.v8.1	turquoise
Manes.08G162700.v8.1	grey
Manes.08G162800.v8.1	grey
Manes.08G162900.v8.1	grey
Manes.08G163100.v8.1	grey
Manes.08G163200.v8.1	turquoise
Manes.08G163400.v8.1	grey
Manes.08G163500.v8.1	red
Manes.08G163511.v8.1	yellow
Manes.08G163700.v8.1	turquoise
Manes.08G163800.v8.1	yellow
Manes.08G163900.v8.1	turquoise
Manes.08G164000.v8.1	turquoise
Manes.08G164200.v8.1	grey
Manes.08G164300.v8.1	salmon
Manes.08G164400.v8.1	blue
Manes.08G164500.v8.1	grey
Manes.08G164600.v8.1	grey
Manes.08G164700.v8.1	turquoise
Manes.08G164800.v8.1	blue
Manes.08G164900.v8.1	turquoise
Manes.08G164911.v8.1	blue
Manes.08G165200.v8.1	turquoise
Manes.08G165300.v8.1	yellow
Manes.08G165600.v8.1	brown
Manes.08G165700.v8.1	turquoise
Manes.08G165900.v8.1	black
Manes.08G166100.v8.1	brown
Manes.08G166200.v8.1	turquoise
Manes.08G166301.v8.1	blue
Manes.08G166400.v8.1	black
Manes.08G166500.v8.1	green
Manes.08G166600.v8.1	grey
Manes.08G166700.v8.1	grey
Manes.08G166800.v8.1	brown
Manes.08G166900.v8.1	turquoise
Manes.08G167000.v8.1	turquoise
Manes.08G167300.v8.1	grey
Manes.08G167400.v8.1	magenta
Manes.08G167500.v8.1	grey
Manes.08G167600.v8.1	turquoise
Manes.08G167700.v8.1	brown
Manes.08G167800.v8.1	grey
Manes.08G167900.v8.1	greenyellow
Manes.08G168000.v8.1	turquoise
Manes.08G168100.v8.1	pink
Manes.08G168200.v8.1	yellow
Manes.08G168300.v8.1	red
Manes.08G168800.v8.1	turquoise
Manes.08G168900.v8.1	turquoise
Manes.08G169200.v8.1	turquoise
Manes.08G169400.v8.1	turquoise
Manes.08G169500.v8.1	turquoise
Manes.08G169600.v8.1	grey
Manes.08G169800.v8.1	turquoise
Manes.08G169900.v8.1	blue
Manes.08G170000.v8.1	turquoise
Manes.08G170100.v8.1	grey
Manes.08G170200.v8.1	brown
Manes.08G170300.v8.1	turquoise
Manes.08G170400.v8.1	grey
Manes.08G170500.v8.1	turquoise
Manes.08G170600.v8.1	green
Manes.08G170700.v8.1	grey
Manes.08G170800.v8.1	yellow
Manes.08G170900.v8.1	grey
Manes.08G171000.v8.1	turquoise
Manes.08G171500.v8.1	turquoise
Manes.08G171800.v8.1	purple
Manes.08G171900.v8.1	yellow
Manes.08G172100.v8.1	grey
Manes.08G172200.v8.1	cyan
Manes.08G172311.v8.1	grey
Manes.08G174000.v8.1	blue
Manes.08G173900.v8.1	black
Manes.08G173800.v8.1	grey
Manes.08G173500.v8.1	green
Manes.08G173400.v8.1	turquoise
Manes.08G173300.v8.1	green
Manes.08G173200.v8.1	grey
Manes.08G172400.v8.1	grey
Manes.08G172500.v8.1	grey
Manes.08G172650.v8.1	brown
Manes.08G172700.v8.1	brown
Manes.08G172900.v8.1	turquoise
Manes.08G174400.v8.1	turquoise
Manes.08G174300.v8.1	grey
Manes.08G174200.v8.1	turquoise
Manes.08G174100.v8.1	grey
Manes.09G001500.v8.1	blue
Manes.09G001400.v8.1	blue
Manes.09G001200.v8.1	turquoise
Manes.09G001501.v8.1	turquoise
Manes.09G001100.v8.1	magenta
Manes.09G000900.v8.1	yellow
Manes.09G000800.v8.1	grey
Manes.09G000700.v8.1	grey
Manes.09G000600.v8.1	turquoise
Manes.09G000500.v8.1	grey
Manes.09G000300.v8.1	magenta
Manes.09G000200.v8.1	grey
Manes.09G000100.v8.1	grey
Manes.09G001600.v8.1	grey
Manes.09G001733.v8.1	grey
Manes.09G002000.v8.1	blue
Manes.09G002100.v8.1	red
Manes.09G002200.v8.1	grey
Manes.09G002400.v8.1	yellow
Manes.09G002500.v8.1	grey
Manes.09G002700.v8.1	brown
Manes.09G002800.v8.1	turquoise
Manes.09G002900.v8.1	yellow
Manes.09G003100.v8.1	grey
Manes.09G003300.v8.1	grey
Manes.09G003400.v8.1	salmon
Manes.09G003500.v8.1	red
Manes.09G003600.v8.1	turquoise
Manes.09G003700.v8.1	black
Manes.09G003800.v8.1	black
Manes.09G003900.v8.1	grey
Manes.09G004100.v8.1	turquoise
Manes.09G004200.v8.1	turquoise
Manes.09G004300.v8.1	grey
Manes.09G004366.v8.1	grey
Manes.09G004432.v8.1	grey
Manes.09G004500.v8.1	brown
Manes.09G004900.v8.1	turquoise
Manes.09G005000.v8.1	blue
Manes.09G005100.v8.1	yellow
Manes.09G005300.v8.1	yellow
Manes.09G005600.v8.1	blue
Manes.09G005702.v8.1	grey
Manes.09G005800.v8.1	salmon
Manes.09G006500.v8.1	grey
Manes.09G006600.v8.1	red
Manes.09G006700.v8.1	turquoise
Manes.09G006800.v8.1	grey
Manes.09G006900.v8.1	brown
Manes.09G007000.v8.1	turquoise
Manes.09G007200.v8.1	turquoise
Manes.09G007300.v8.1	turquoise
Manes.09G007400.v8.1	purple
Manes.09G007600.v8.1	blue
Manes.09G007700.v8.1	grey
Manes.09G007800.v8.1	grey
Manes.09G008001.v8.1	blue
Manes.09G008200.v8.1	yellow
Manes.09G008300.v8.1	blue
Manes.09G008400.v8.1	purple
Manes.09G008550.v8.1	turquoise
Manes.09G008802.v8.1	turquoise
Manes.09G009100.v8.1	grey
Manes.09G009300.v8.1	turquoise
Manes.09G009700.v8.1	turquoise
Manes.09G010000.v8.1	turquoise
Manes.09G010100.v8.1	green
Manes.09G010300.v8.1	blue
Manes.09G010401.v8.1	blue
Manes.09G010500.v8.1	turquoise
Manes.09G010600.v8.1	yellow
Manes.09G010900.v8.1	brown
Manes.09G011000.v8.1	grey
Manes.09G011100.v8.1	grey
Manes.09G011300.v8.1	turquoise
Manes.09G011401.v8.1	grey
Manes.09G011500.v8.1	grey
Manes.09G011612.v8.1	grey
Manes.09G011640.v8.1	grey
Manes.09G011644.v8.1	grey
Manes.09G011648.v8.1	blue
Manes.09G011652.v8.1	grey
Manes.09G011656.v8.1	grey
Manes.09G011668.v8.1	blue
Manes.09G011672.v8.1	grey
Manes.09G011684.v8.1	blue
Manes.09G011688.v8.1	turquoise
Manes.09G011692.v8.1	grey
Manes.09G011701.v8.1	turquoise
Manes.09G011727.v8.1	turquoise
Manes.09G011763.v8.1	grey
Manes.09G011785.v8.1	yellow
Manes.09G011799.v8.1	grey
Manes.09G011808.v8.1	turquoise
Manes.09G011844.v8.1	turquoise
Manes.09G011889.v8.1	blue
Manes.09G011925.v8.1	grey
Manes.09G011943.v8.1	blue
Manes.09G011961.v8.1	grey
Manes.09G012500.v8.1	blue
Manes.09G012900.v8.1	turquoise
Manes.09G013150.v8.1	grey
Manes.09G013600.v8.1	grey
Manes.09G013700.v8.1	grey
Manes.09G013802.v8.1	turquoise
Manes.09G014001.v8.1	turquoise
Manes.09G014100.v8.1	grey
Manes.09G014401.v8.1	grey
Manes.09G014621.v8.1	turquoise
Manes.09G014741.v8.1	grey
Manes.09G014860.v8.1	grey
Manes.09G015100.v8.1	turquoise
Manes.09G015250.v8.1	turquoise
Manes.09G015400.v8.1	grey
Manes.09G015700.v8.1	grey
Manes.09G015800.v8.1	turquoise
Manes.09G015900.v8.1	grey
Manes.09G016000.v8.1	blue
Manes.09G016100.v8.1	brown
Manes.09G016200.v8.1	turquoise
Manes.09G016300.v8.1	lightcyan
Manes.09G016400.v8.1	turquoise
Manes.09G016612.v8.1	grey
Manes.09G016611.v8.1	grey
Manes.09G016633.v8.1	turquoise
Manes.09G016677.v8.1	blue
Manes.09G016688.v8.1	grey
Manes.09G016699.v8.1	grey
Manes.09G016710.v8.1	grey
Manes.09G016744.v8.1	grey
Manes.09G016750.v8.1	grey
Manes.09G016759.v8.1	grey
Manes.09G016762.v8.1	turquoise
Manes.09G016769.v8.1	yellow
Manes.09G016772.v8.1	turquoise
Manes.09G016787.v8.1	grey
Manes.09G016800.v8.1	turquoise
Manes.09G016900.v8.1	grey
Manes.09G017000.v8.1	grey
Manes.09G017201.v8.1	turquoise
Manes.09G017401.v8.1	grey
Manes.09G017800.v8.1	grey
Manes.09G017900.v8.1	turquoise
Manes.09G018001.v8.1	turquoise
Manes.09G018100.v8.1	turquoise
Manes.09G018200.v8.1	blue
Manes.09G018400.v8.1	yellow
Manes.09G018460.v8.1	grey
Manes.09G018520.v8.1	grey
Manes.09G018700.v8.1	black
Manes.09G018800.v8.1	purple
Manes.09G019100.v8.1	turquoise
Manes.09G019400.v8.1	turquoise
Manes.09G019500.v8.1	turquoise
Manes.09G019600.v8.1	grey
Manes.09G019701.v8.1	grey
Manes.09G019801.v8.1	grey
Manes.09G019900.v8.1	turquoise
Manes.09G020100.v8.1	turquoise
Manes.09G020400.v8.1	yellow
Manes.09G020600.v8.1	grey
Manes.09G020800.v8.1	turquoise
Manes.09G021000.v8.1	yellow
Manes.09G021100.v8.1	grey
Manes.09G021201.v8.1	grey
Manes.09G021300.v8.1	grey
Manes.09G021401.v8.1	yellow
Manes.09G021500.v8.1	turquoise
Manes.09G021650.v8.1	turquoise
Manes.09G021800.v8.1	grey
Manes.09G021900.v8.1	turquoise
Manes.09G022000.v8.1	salmon
Manes.09G022100.v8.1	turquoise
Manes.09G022200.v8.1	grey
Manes.09G022300.v8.1	brown
Manes.09G022500.v8.1	grey
Manes.09G022566.v8.1	grey
Manes.09G022700.v8.1	turquoise
Manes.09G022810.v8.1	green
Manes.09G022900.v8.1	grey
Manes.09G023000.v8.1	grey
Manes.09G023200.v8.1	green
Manes.09G023300.v8.1	grey
Manes.09G023400.v8.1	blue
Manes.09G023450.v8.1	turquoise
Manes.09G023500.v8.1	magenta
Manes.09G023600.v8.1	grey
Manes.09G023700.v8.1	turquoise
Manes.09G024032.v8.1	turquoise
Manes.09G024200.v8.1	grey
Manes.09G024300.v8.1	turquoise
Manes.09G024500.v8.1	turquoise
Manes.09G024600.v8.1	grey
Manes.09G024700.v8.1	grey
Manes.09G024786.v8.1	grey
Manes.09G024959.v8.1	grey
Manes.09G025044.v8.1	grey
Manes.09G025130.v8.1	grey
Manes.09G025388.v8.1	grey
Manes.09G025560.v8.1	grey
Manes.09G025646.v8.1	grey
Manes.09G025818.v8.1	grey
Manes.09G026000.v8.1	brown
Manes.09G025800.v8.1	grey
Manes.09G025861.v8.1	grey
Manes.09G025400.v8.1	grey
Manes.09G025300.v8.1	greenyellow
Manes.09G025200.v8.1	grey
Manes.09G025000.v8.1	cyan
Manes.09G024900.v8.1	turquoise
Manes.09G025694.v8.1	grey
Manes.09G025816.v8.1	grey
Manes.09G026900.v8.1	turquoise
Manes.09G026800.v8.1	tan
Manes.09G026700.v8.1	grey
Manes.09G026500.v8.1	grey
Manes.09G027501.v8.1	turquoise
Manes.09G026400.v8.1	grey
Manes.09G028600.v8.1	grey
Manes.09G028700.v8.1	grey
Manes.09G028751.v8.1	turquoise
Manes.09G028800.v8.1	yellow
Manes.09G028900.v8.1	pink
Manes.09G029000.v8.1	black
Manes.09G029200.v8.1	grey
Manes.09G029400.v8.1	turquoise
Manes.09G029500.v8.1	turquoise
Manes.09G029700.v8.1	turquoise
Manes.09G029800.v8.1	turquoise
Manes.09G029900.v8.1	yellow
Manes.09G030000.v8.1	green
Manes.09G030200.v8.1	turquoise
Manes.09G030300.v8.1	turquoise
Manes.09G030400.v8.1	grey
Manes.09G030600.v8.1	grey
Manes.09G030700.v8.1	grey
Manes.09G030800.v8.1	turquoise
