"sourceNode","targetNode","bicor","shared_name","cor_direction"
"Manes.09G165700","Manes.16G118600",-0.283027161037755,"Manes.09G165700 (interacts with) Manes.16G118600","-"
"Manes.09G185400","Manes.16G118600",-0.214269448680093,"Manes.09G185400 (interacts with) Manes.16G118600","-"
"Manes.10G010100","Manes.16G118600",0.0817790104797967,"Manes.10G010100 (interacts with) Manes.16G118600","+"
"Manes.10G046600","Manes.16G118600",-0.418301998919456,"Manes.10G046600 (interacts with) Manes.16G118600","-"
"Manes.10G054100","Manes.16G118600",-0.0499690142619325,"Manes.10G054100 (interacts with) Manes.16G118600","-"
"Manes.10G054450","Manes.16G118600",-0.415249267939205,"Manes.10G054450 (interacts with) Manes.16G118600","-"
"Manes.10G071200","Manes.16G118600",0.0515370344427969,"Manes.10G071200 (interacts with) Manes.16G118600","+"
"Manes.10G152000","Manes.16G118600",-0.373557955685517,"Manes.10G152000 (interacts with) Manes.16G118600","-"
"Manes.11G023600","Manes.16G118600",-0.0184698036751635,"Manes.11G023600 (interacts with) Manes.16G118600","-"
"Manes.11G025400","Manes.16G118600",-0.0285770266989267,"Manes.11G025400 (interacts with) Manes.16G118600","-"
"Manes.11G077300","Manes.16G118600",-0.0430376617757609,"Manes.11G077300 (interacts with) Manes.16G118600","-"
"Manes.11G085500","Manes.16G118600",-0.0191092446221135,"Manes.11G085500 (interacts with) Manes.16G118600","-"
"Manes.11G089900","Manes.16G118600",-0.231541837506068,"Manes.11G089900 (interacts with) Manes.16G118600","-"
"Manes.11G098400","Manes.16G118600",-0.261985399484885,"Manes.11G098400 (interacts with) Manes.16G118600","-"
"Manes.11G102600","Manes.16G118600",-0.0719867522917481,"Manes.11G102600 (interacts with) Manes.16G118600","-"
"Manes.11G103800","Manes.16G118600",-0.27292437187285,"Manes.11G103800 (interacts with) Manes.16G118600","-"
"Manes.11G121800","Manes.16G118600",-0.305017088261095,"Manes.11G121800 (interacts with) Manes.16G118600","-"
"Manes.11G144700","Manes.16G118600",-0.0856206741960535,"Manes.11G144700 (interacts with) Manes.16G118600","-"
"Manes.11G163700","Manes.16G118600",-0.00775106256739791,"Manes.11G163700 (interacts with) Manes.16G118600","-"
"Manes.12G005500","Manes.16G118600",0.00518889593623074,"Manes.12G005500 (interacts with) Manes.16G118600","+"
"Manes.12G015500","Manes.16G118600",-0.0571806118359614,"Manes.12G015500 (interacts with) Manes.16G118600","-"
"Manes.12G034800","Manes.16G118600",0.0654473388179792,"Manes.12G034800 (interacts with) Manes.16G118600","+"
"Manes.12G039100","Manes.16G118600",-0.045958995396454,"Manes.12G039100 (interacts with) Manes.16G118600","-"
"Manes.12G043100","Manes.16G118600",0.114490367881942,"Manes.12G043100 (interacts with) Manes.16G118600","+"
"Manes.12G064500","Manes.16G118600",-0.173470909809681,"Manes.12G064500 (interacts with) Manes.16G118600","-"
"Manes.12G067900","Manes.16G118600",-0.134394992417953,"Manes.12G067900 (interacts with) Manes.16G118600","-"
"Manes.12G071600","Manes.16G118600",-0.0431853278082573,"Manes.12G071600 (interacts with) Manes.16G118600","-"
"Manes.12G074600","Manes.16G118600",0.0538288137995169,"Manes.12G074600 (interacts with) Manes.16G118600","+"
"Manes.12G098600","Manes.16G118600",0.181452325058011,"Manes.12G098600 (interacts with) Manes.16G118600","+"
"Manes.12G120100","Manes.16G118600",0.0598767872153195,"Manes.12G120100 (interacts with) Manes.16G118600","+"
"Manes.12G124300","Manes.16G118600",0.43775003623452,"Manes.12G124300 (interacts with) Manes.16G118600","+"
"Manes.12G142500","Manes.16G118600",-0.110949135360867,"Manes.12G142500 (interacts with) Manes.16G118600","-"
"Manes.12G144300","Manes.16G118600",0.130339677302398,"Manes.12G144300 (interacts with) Manes.16G118600","+"
"Manes.13G005300","Manes.16G118600",-0.0300383395298429,"Manes.13G005300 (interacts with) Manes.16G118600","-"
"Manes.13G015200","Manes.16G118600",-0.175091087111498,"Manes.13G015200 (interacts with) Manes.16G118600","-"
"Manes.13G026800","Manes.16G118600",0.210303604557394,"Manes.13G026800 (interacts with) Manes.16G118600","+"
"Manes.13G037000","Manes.16G118600",-0.153221294983145,"Manes.13G037000 (interacts with) Manes.16G118600","-"
"Manes.13G038500","Manes.16G118600",0.119206735083848,"Manes.13G038500 (interacts with) Manes.16G118600","+"
"Manes.13G058900","Manes.16G118600",0.00554528103029583,"Manes.13G058900 (interacts with) Manes.16G118600","+"
"Manes.13G070400","Manes.16G118600",0.101077058904951,"Manes.13G070400 (interacts with) Manes.16G118600","+"
"Manes.13G098500","Manes.16G118600",-0.119527032104295,"Manes.13G098500 (interacts with) Manes.16G118600","-"
"Manes.13G101600","Manes.16G118600",-0.0345830810357753,"Manes.13G101600 (interacts with) Manes.16G118600","-"
"Manes.13G105000","Manes.16G118600",0.023609364339439,"Manes.13G105000 (interacts with) Manes.16G118600","+"
"Manes.13G105280","Manes.16G118600",0.261297569029193,"Manes.13G105280 (interacts with) Manes.16G118600","+"
"Manes.13G106000","Manes.16G118600",-0.129382725080071,"Manes.13G106000 (interacts with) Manes.16G118600","-"
"Manes.14G007500","Manes.16G118600",-0.201474298026448,"Manes.14G007500 (interacts with) Manes.16G118600","-"
"Manes.14G008900","Manes.16G118600",-0.275168956508423,"Manes.14G008900 (interacts with) Manes.16G118600","-"
"Manes.14G009000","Manes.16G118600",0.000804961638765081,"Manes.14G009000 (interacts with) Manes.16G118600","+"
"Manes.14G005400","Manes.16G118600",0.103803178632641,"Manes.14G005400 (interacts with) Manes.16G118600","+"
"Manes.14G007380","Manes.16G118600",-0.00135460096027128,"Manes.14G007380 (interacts with) Manes.16G118600","-"
"Manes.14G019870","Manes.16G118600",0.0237181772559663,"Manes.14G019870 (interacts with) Manes.16G118600","+"
"Manes.14G022700","Manes.16G118600",-0.0709828433333102,"Manes.14G022700 (interacts with) Manes.16G118600","-"
"Manes.14G031100","Manes.16G118600",-0.117040809321905,"Manes.14G031100 (interacts with) Manes.16G118600","-"
"Manes.14G033200","Manes.16G118600",-0.14312126159644,"Manes.14G033200 (interacts with) Manes.16G118600","-"
"Manes.14G038800","Manes.16G118600",0.185322725740671,"Manes.14G038800 (interacts with) Manes.16G118600","+"
"Manes.14G054600","Manes.16G118600",-0.545930037149773,"Manes.14G054600 (interacts with) Manes.16G118600","-"
"Manes.14G065900","Manes.16G118600",-0.0515906011277262,"Manes.14G065900 (interacts with) Manes.16G118600","-"
"Manes.14G078500","Manes.16G118600",-0.217970750113817,"Manes.14G078500 (interacts with) Manes.16G118600","-"
"Manes.14G100900","Manes.16G118600",0.220877227141542,"Manes.14G100900 (interacts with) Manes.16G118600","+"
"Manes.14G108900","Manes.16G118600",-0.256402077637963,"Manes.14G108900 (interacts with) Manes.16G118600","-"
"Manes.14G122700","Manes.16G118600",0.19769777070868,"Manes.14G122700 (interacts with) Manes.16G118600","+"
"Manes.14G123700","Manes.16G118600",-0.0440078248922412,"Manes.14G123700 (interacts with) Manes.16G118600","-"
"Manes.14G117000","Manes.16G118600",-0.185822106401957,"Manes.14G117000 (interacts with) Manes.16G118600","-"
"Manes.14G118900","Manes.16G118600",0.0754675322976391,"Manes.14G118900 (interacts with) Manes.16G118600","+"
"Manes.14G112200","Manes.16G118600",-0.0640648417286589,"Manes.14G112200 (interacts with) Manes.16G118600","-"
"Manes.14G146200","Manes.16G118600",-0.0632384587955197,"Manes.14G146200 (interacts with) Manes.16G118600","-"
"Manes.14G150200","Manes.16G118600",0.255817731482617,"Manes.14G150200 (interacts with) Manes.16G118600","+"
"Manes.14G166900","Manes.16G118600",0.0470784293721827,"Manes.14G166900 (interacts with) Manes.16G118600","+"
"Manes.15G001800","Manes.16G118600",0.352398448284087,"Manes.15G001800 (interacts with) Manes.16G118600","+"
"Manes.15G005700","Manes.16G118600",0.183236252498934,"Manes.15G005700 (interacts with) Manes.16G118600","+"
"Manes.15G018800","Manes.16G118600",0.0854393105944827,"Manes.15G018800 (interacts with) Manes.16G118600","+"
"Manes.15G034400","Manes.16G118600",-0.407391665088103,"Manes.15G034400 (interacts with) Manes.16G118600","-"
"Manes.15G040800","Manes.16G118600",-0.211486124841151,"Manes.15G040800 (interacts with) Manes.16G118600","-"
"Manes.15G047700","Manes.16G118600",0.0258517412203329,"Manes.15G047700 (interacts with) Manes.16G118600","+"
"Manes.15G050500","Manes.16G118600",0.120757190541821,"Manes.15G050500 (interacts with) Manes.16G118600","+"
"Manes.15G060100","Manes.16G118600",0.0185994143420528,"Manes.15G060100 (interacts with) Manes.16G118600","+"
"Manes.15G091900","Manes.16G118600",0.103967330740158,"Manes.15G091900 (interacts with) Manes.16G118600","+"
"Manes.15G099200","Manes.16G118600",0.0117479417433036,"Manes.15G099200 (interacts with) Manes.16G118600","+"
"Manes.15G100400","Manes.16G118600",0.220968105382168,"Manes.15G100400 (interacts with) Manes.16G118600","+"
"Manes.15G102000","Manes.16G118600",-0.00368864721452904,"Manes.15G102000 (interacts with) Manes.16G118600","-"
"Manes.15G118600","Manes.16G118600",0.186781466510968,"Manes.15G118600 (interacts with) Manes.16G118600","+"
"Manes.15G122400","Manes.16G118600",0.024870534344299,"Manes.15G122400 (interacts with) Manes.16G118600","+"
"Manes.15G122600","Manes.16G118600",0.127532363592448,"Manes.15G122600 (interacts with) Manes.16G118600","+"
"Manes.15G131800","Manes.16G118600",-0.005550098489631,"Manes.15G131800 (interacts with) Manes.16G118600","-"
"Manes.15G147700","Manes.16G118600",0.284669013548254,"Manes.15G147700 (interacts with) Manes.16G118600","+"
"Manes.15G156700","Manes.16G118600",-0.109030474902184,"Manes.15G156700 (interacts with) Manes.16G118600","-"
"Manes.15G170100","Manes.16G118600",0.360671533308166,"Manes.15G170100 (interacts with) Manes.16G118600","+"
"Manes.15G190275","Manes.16G118600",0.0632722869736959,"Manes.15G190275 (interacts with) Manes.16G118600","+"
"Manes.16G002600","Manes.16G118600",0.0732481880981272,"Manes.16G002600 (interacts with) Manes.16G118600","+"
"Manes.16G006900","Manes.16G118600",0.0208859441607175,"Manes.16G006900 (interacts with) Manes.16G118600","+"
"Manes.16G035000","Manes.16G118600",-0.248486148656141,"Manes.16G035000 (interacts with) Manes.16G118600","-"
"Manes.16G036400","Manes.16G118600",-0.365342079128383,"Manes.16G036400 (interacts with) Manes.16G118600","-"
"Manes.16G076300","Manes.16G118600",-0.254100743548488,"Manes.16G076300 (interacts with) Manes.16G118600","-"
"Manes.16G090600","Manes.16G118600",-0.333562976387395,"Manes.16G090600 (interacts with) Manes.16G118600","-"
"Manes.16G099600","Manes.16G118600",-0.202836325362027,"Manes.16G099600 (interacts with) Manes.16G118600","-"
"Manes.16G106600","Manes.16G118600",-0.148047117038941,"Manes.16G106600 (interacts with) Manes.16G118600","-"
"Manes.16G108900","Manes.16G118600",0.0898299133517228,"Manes.16G108900 (interacts with) Manes.16G118600","+"
"Manes.16G118600","Manes.16G118600",1,"Manes.16G118600 (interacts with) Manes.16G118600","+"
"Manes.16G123800","Manes.16G118600",0.10681392769947,"Manes.16G123800 (interacts with) Manes.16G118600","+"
"Manes.16G128400","Manes.16G118600",-0.10032534302045,"Manes.16G128400 (interacts with) Manes.16G118600","-"
"Manes.16G135300","Manes.16G118600",-0.0561857700874323,"Manes.16G135300 (interacts with) Manes.16G118600","-"
"Manes.17G038964","Manes.16G118600",-0.0966492003207194,"Manes.17G038964 (interacts with) Manes.16G118600","-"
"Manes.17G038908","Manes.16G118600",-0.067141075818213,"Manes.17G038908 (interacts with) Manes.16G118600","-"
"Manes.17G049200","Manes.16G118600",-0.0404705255900768,"Manes.17G049200 (interacts with) Manes.16G118600","-"
"Manes.17G052300","Manes.16G118600",-0.326772075417162,"Manes.17G052300 (interacts with) Manes.16G118600","-"
"Manes.17G053600","Manes.16G118600",-0.151984864735646,"Manes.17G053600 (interacts with) Manes.16G118600","-"
"Manes.17G071300","Manes.16G118600",0.0571295776480694,"Manes.17G071300 (interacts with) Manes.16G118600","+"
"Manes.17G081000","Manes.16G118600",-0.019359883529927,"Manes.17G081000 (interacts with) Manes.16G118600","-"
"Manes.17G098700","Manes.16G118600",0.236560565831969,"Manes.17G098700 (interacts with) Manes.16G118600","+"
"Manes.17G107100","Manes.16G118600",-0.321736647760179,"Manes.17G107100 (interacts with) Manes.16G118600","-"
"Manes.17G108500","Manes.16G118600",0.105125215431532,"Manes.17G108500 (interacts with) Manes.16G118600","+"
"Manes.18G001100","Manes.16G118600",-0.122923831898099,"Manes.18G001100 (interacts with) Manes.16G118600","-"
"Manes.18G003300","Manes.16G118600",-0.154010834933318,"Manes.18G003300 (interacts with) Manes.16G118600","-"
"Manes.18G007380","Manes.16G118600",-0.0389848840919996,"Manes.18G007380 (interacts with) Manes.16G118600","-"
"Manes.18G014000","Manes.16G118600",0.172196723335306,"Manes.18G014000 (interacts with) Manes.16G118600","+"
"Manes.18G019650","Manes.16G118600",0.169938079704244,"Manes.18G019650 (interacts with) Manes.16G118600","+"
"Manes.18G022600","Manes.16G118600",-0.019932974238087,"Manes.18G022600 (interacts with) Manes.16G118600","-"
"Manes.18G027800","Manes.16G118600",-0.175376737365746,"Manes.18G027800 (interacts with) Manes.16G118600","-"
"Manes.18G054615","Manes.16G118600",0.154999470741935,"Manes.18G054615 (interacts with) Manes.16G118600","+"
"Manes.18G060600","Manes.16G118600",-0.394693487636681,"Manes.18G060600 (interacts with) Manes.16G118600","-"
"Manes.18G063352","Manes.16G118600",-0.145554754095332,"Manes.18G063352 (interacts with) Manes.16G118600","-"
"Manes.18G069600","Manes.16G118600",-0.133085594888013,"Manes.18G069600 (interacts with) Manes.16G118600","-"
"Manes.18G083251","Manes.16G118600",0.0995903765260823,"Manes.18G083251 (interacts with) Manes.16G118600","+"
"Manes.18G086800","Manes.16G118600",-0.174516684698949,"Manes.18G086800 (interacts with) Manes.16G118600","-"
"Manes.18G087000","Manes.16G118600",0.0178528499949092,"Manes.18G087000 (interacts with) Manes.16G118600","+"
"Manes.18G087401","Manes.16G118600",-0.135135008892405,"Manes.18G087401 (interacts with) Manes.16G118600","-"
"Manes.18G100100","Manes.16G118600",-0.144893983162795,"Manes.18G100100 (interacts with) Manes.16G118600","-"
"Manes.18G103000","Manes.16G118600",0.0358468587079512,"Manes.18G103000 (interacts with) Manes.16G118600","+"
"Manes.18G141800","Manes.16G118600",0.0698198793942187,"Manes.18G141800 (interacts with) Manes.16G118600","+"
"Phytoene","Manes.16G118600",0.209672234230866,"Phytoene (interacts with) Manes.16G118600","+"
"Phytofluene","Manes.16G118600",0.223615475946565,"Phytofluene (interacts with) Manes.16G118600","+"
"Zeta.Carotene","Manes.16G118600",0.217175231737878,"Zeta.Carotene (interacts with) Manes.16G118600","+"
"Violaxanthin.peak.1","Manes.16G118600",-0.147740224212281,"Violaxanthin.peak.1 (interacts with) Manes.16G118600","-"
"Violaxanthin.peak.2","Manes.16G118600",-0.125736221054241,"Violaxanthin.peak.2 (interacts with) Manes.16G118600","-"
"Lutein","Manes.16G118600",-0.272481938453267,"Lutein (interacts with) Manes.16G118600","-"
"total_carotenoids","Manes.16G118600",0.1472206075118,"total_carotenoids (interacts with) Manes.16G118600","+"
"Beta.Carotene","Manes.16G118600",0.169025467457417,"Beta.Carotene (interacts with) Manes.16G118600","+"
"total_violaxanthin","Manes.16G118600",-0.148502393289129,"total_violaxanthin (interacts with) Manes.16G118600","-"
"percent_bcarotene","Manes.16G118600",0.144439298909416,"percent_bcarotene (interacts with) Manes.16G118600","+"
"percent_ciscarotenes","Manes.16G118600",0.210182932042736,"percent_ciscarotenes (interacts with) Manes.16G118600","+"
"ratio_cis_bc","Manes.16G118600",0.188202709019935,"ratio_cis_bc (interacts with) Manes.16G118600","+"
"ratio_viola_bc","Manes.16G118600",-0.223562880185126,"ratio_viola_bc (interacts with) Manes.16G118600","-"
"i_o_diff_TC","Manes.16G118600",0.0793274798314604,"i_o_diff_TC (interacts with) Manes.16G118600","+"
"dry_matter","Manes.16G118600",0.0178101016090885,"dry_matter (interacts with) Manes.16G118600","+"
"i_o_diff_DM","Manes.16G118600",-0.124436218282096,"i_o_diff_DM (interacts with) Manes.16G118600","-"
"Manes.01G001200","Manes.16G123800",-0.282654184735045,"Manes.01G001200 (interacts with) Manes.16G123800","-"
"Manes.01G023200","Manes.16G123800",-0.314453286129053,"Manes.01G023200 (interacts with) Manes.16G123800","-"
"Manes.01G026700","Manes.16G123800",0.0766901805146794,"Manes.01G026700 (interacts with) Manes.16G123800","+"
"Manes.01G069000","Manes.16G123800",0.0706284371149643,"Manes.01G069000 (interacts with) Manes.16G123800","+"
"Manes.01G076500","Manes.16G123800",0.209986848091268,"Manes.01G076500 (interacts with) Manes.16G123800","+"
"Manes.01G083600","Manes.16G123800",0.0488486588223661,"Manes.01G083600 (interacts with) Manes.16G123800","+"
"Manes.01G091700","Manes.16G123800",0.182646791904969,"Manes.01G091700 (interacts with) Manes.16G123800","+"
"Manes.01G116600","Manes.16G123800",-0.0712813468249395,"Manes.01G116600 (interacts with) Manes.16G123800","-"
"Manes.01G123000","Manes.16G123800",0.256172140762728,"Manes.01G123000 (interacts with) Manes.16G123800","+"
"Manes.01G124200","Manes.16G123800",-0.107187369426037,"Manes.01G124200 (interacts with) Manes.16G123800","-"
"Manes.01G129000","Manes.16G123800",0.0651525001562075,"Manes.01G129000 (interacts with) Manes.16G123800","+"
"Manes.01G134800","Manes.16G123800",-0.173229059453539,"Manes.01G134800 (interacts with) Manes.16G123800","-"
"Manes.01G153600","Manes.16G123800",-0.0385858587235858,"Manes.01G153600 (interacts with) Manes.16G123800","-"
"Manes.01G157500","Manes.16G123800",-0.328132969470353,"Manes.01G157500 (interacts with) Manes.16G123800","-"
"Manes.01G162300","Manes.16G123800",-0.393305226944686,"Manes.01G162300 (interacts with) Manes.16G123800","-"
"Manes.01G165700","Manes.16G123800",-0.148415315360569,"Manes.01G165700 (interacts with) Manes.16G123800","-"
"Manes.01G173500","Manes.16G123800",0.25740101964422,"Manes.01G173500 (interacts with) Manes.16G123800","+"
